,client_id,flops,num_samples
0,f0009_06,11704094720.0,340
1,f0001_41,12805656576.0,372
2,f0002_01,12530266112.0,364
3,f0008_45,12977775616.0,377
4,f0004_09,9776361472.0,284
5,f0003_42,12323723264.0,358
6,f0005_26,10877923328.0,316
7,f0006_12,11772942336.0,342
8,f0007_14,11635247104.0,338
9,f0000_14,11841789952.0,344
