,client_id,flops,num_samples
0,f0009_06,,340
1,f0001_41,,372
2,f0002_01,,364
3,f0008_45,,377
4,f0004_09,,284
5,f0003_42,,358
6,f0005_26,,316
7,f0006_12,,342
8,f0007_14,,338
9,f0000_14,,344
