average,median,10th percentile,90th percentile,round_number
0.0023289665211062593,0.002770274418319111,0.0,0.0029991714995857496,0
0.0660844250363901,0.06754322171167895,0.05285288497190611,0.07762970226421821,1
0.06375545851528384,0.06745390119719279,0.05285288497190611,0.07419635459817729,2
0.11324599708879185,0.12740960157161274,0.0704953560371517,0.1409100829332169,3
0.07685589519650655,0.07604309165526676,0.058781362007168464,0.09384247037878322,4
0.22940320232896652,0.22332177106712914,0.1374922600619195,0.33574191171956536,5
0.3726346433770015,0.3620513402998637,0.27501740341106856,0.4720988989819658,6
0.45211062590975254,0.40854062408007064,0.3194427244582043,0.5893565786938932,7
0.5205240174672489,0.49717931243374225,0.35782457361642883,0.7215306077086081,8
0.5641921397379913,0.5160478716170271,0.45905807892777367,0.699163600581843,9
0.6229985443959243,0.5875434895255016,0.468698224852071,0.772646444289673,10
