丁守中,"Ting, Shou-Chung",男,08,中國國民黨,台北市第1選舉區,"第08屆第1會期經濟委員會,第08屆第1會期修憲委員會,第08屆第2會期經濟委員會,第08屆第2會期修憲委員會,第08屆第3會期經濟委員會,第08屆第3會期修憲委員會,第08屆第4會期經濟委員會,第08屆第4會期修憲委員會,第08屆第5會期經濟委員會,第08屆第5會期修憲委員會,第08屆第6會期經濟委員會,第08屆第6會期修憲委員會,第08屆第7會期經濟委員會,第08屆第7會期修憲委員會,第08屆第8會期經濟委員會,第08屆第8會期修憲委員會",20120201
孔文吉,"Kung, Wen-Chi",男,08,中國國民黨,山地原住民,"第08屆第1會期教育及文化委員會,第08屆第2會期教育及文化委員會,第08屆第3會期教育及文化委員會(召集委員),第08屆第3會期紀律委員會(召集委員),第08屆第4會期教育及文化委員會,第08屆第5會期教育及文化委員會,第08屆第6會期教育及文化委員會,第08屆第7會期教育及文化委員會,第08屆第8會期教育及文化委員會",20120201
尤美女,"Yu, Mei-Nu",女,08,民主進步黨,全國不分區,"第08屆第1會期司法及法制委員會,第08屆第1會期修憲委員會,第08屆第2會期司法及法制委員會(召集委員),第08屆第2會期修憲委員會,第08屆第3會期司法及法制委員會,第08屆第3會期程序委員會,第08屆第3會期修憲委員會,第08屆第4會期司法及法制委員會,第08屆第4會期程序委員會,第08屆第4會期修憲委員會,第08屆第5會期司法及法制委員會,第08屆第5會期程序委員會,第08屆第5會期修憲委員會,第08屆第6會期司法及法制委員會(召集委員),第08屆第6會期程序委員會,第08屆第6會期紀律委員會,第08屆第6會期修憲委員會,第08屆第7會期司法及法制委員會,第08屆第7會期程序委員會,第08屆第7會期修憲委員會,第08屆第8會期司法及法制委員會,第08屆第8會期程序委員會,第08屆第8會期修憲委員會",20120201
王廷升,"Wang, Ting-Son",男,08,中國國民黨,花蓮縣選舉區,"第08屆第1會期司法及法制委員會,第08屆第1會期程序委員會,第08屆第2會期司法及法制委員會,第08屆第2會期程序委員會,第08屆第3會期交通委員會,第08屆第4會期交通委員會,第08屆第5會期司法及法制委員會,第08屆第5會期程序委員會,第08屆第6會期司法及法制委員會,第08屆第6會期程序委員會,第08屆第7會期司法及法制委員會,第08屆第8會期司法及法制委員會",20120201
王育敏,"Wang, Yu-Min",女,08,中國國民黨,全國不分區,"第08屆第1會期社會福利及衛生環境委員會,第08屆第2會期社會福利及衛生環境委員會,第08屆第3會期社會福利及衛生環境委員會,第08屆第3會期程序委員會,第08屆第4會期社會福利及衛生環境委員會,第08屆第4會期程序委員會,第08屆第5會期社會福利及衛生環境委員會,第08屆第5會期程序委員會,第08屆第6會期社會福利及衛生環境委員會(召集委員),第08屆第6會期程序委員會,第08屆第6會期紀律委員會,第08屆第7會期社會福利及衛生環境委員會,第08屆第7會期程序委員會,第08屆第8會期社會福利及衛生環境委員會,第08屆第8會期程序委員會",20120201
王金平 立法院院長,"Wang, Jin-Pyng",男,08,中國國民黨,全國不分區,"第08屆第1會期外交及國防委員會,第08屆第2會期外交及國防委員會,第08屆第3會期外交及國防委員會,第08屆第4會期外交及國防委員會,第08屆第5會期外交及國防委員會,第08屆第6會期外交及國防委員會,第08屆第7會期司法及法制委員會,第08屆第8會期司法及法制委員會",20120201
王進士,"Wang, Chin-Shih",男,08,中國國民黨,屏東縣第2選舉區,"第08屆第1會期交通委員會,第08屆第2會期交通委員會,第08屆第3會期外交及國防委員會,第08屆第4會期外交及國防委員會,第08屆第5會期交通委員會,第08屆第6會期交通委員會(召集委員),第08屆第6會期紀律委員會(召集委員),第08屆第7會期交通委員會,第08屆第8會期交通委員會",20120201
王惠美,"Wang, Hui-Mei",女,08,中國國民黨,彰化縣第1選舉區,"第08屆第1會期司法及法制委員會,第08屆第1會期經費稽核委員會,第08屆第2會期司法及法制委員會,第08屆第2會期經費稽核委員會,第08屆第3會期司法及法制委員會,第08屆第4會期司法及法制委員會,第08屆第5會期經濟委員會,第08屆第5會期經費稽核委員會,第08屆第6會期經濟委員會,第08屆第6會期經費稽核委員會,第08屆第7會期司法及法制委員會,第08屆第8會期司法及法制委員會",20120201
田秋堇,"Tien,Chiu-Chin",女,08,民主進步黨,全國不分區,"第08屆第1會期社會福利及衛生環境委員會(召集委員),第08屆第2會期社會福利及衛生環境委員會,第08屆第3會期社會福利及衛生環境委員會,第08屆第3會期程序委員會,第08屆第4會期社會福利及衛生環境委員會,第08屆第4會期程序委員會,第08屆第5會期社會福利及衛生環境委員會,第08屆第6會期社會福利及衛生環境委員會(召集委員),第08屆第6會期紀律委員會(召集委員),第08屆第7會期社會福利及衛生環境委員會,第08屆第7會期程序委員會,第08屆第8會期社會福利及衛生環境委員會,第08屆第8會期程序委員會",20120201
江啟臣,"Chiang, Chi-Chen",男,08,中國國民黨,台中市第8選舉區,"第08屆第1會期內政委員會,第08屆第1會期修憲委員會(召集委員),第08屆第2會期內政委員會,第08屆第2會期修憲委員會(召集委員),第08屆第3會期內政委員會(召集委員),第08屆第3會期紀律委員會(召集委員),第08屆第3會期修憲委員會(召集委員),第08屆第4會期內政委員會,第08屆第4會期修憲委員會(召集委員),第08屆第5會期外交及國防委員會,第08屆第5會期修憲委員會(召集委員),第08屆第6會期外交及國防委員會,第08屆第6會期修憲委員會(召集委員),第08屆第7會期外交及國防委員會,第08屆第7會期修憲委員會(召集委員),第08屆第8會期外交及國防委員會,第08屆第8會期修憲委員會(召集委員)",20120201
江惠貞,"Chiang, Huei-Chen",女,08,中國國民黨,新北市第7選舉區,"第08屆第1會期社會福利及衛生環境委員會,第08屆第1會期修憲委員會,第08屆第2會期社會福利及衛生環境委員會,第08屆第2會期修憲委員會,第08屆第3會期社會福利及衛生環境委員會,第08屆第3會期修憲委員會,第08屆第4會期社會福利及衛生環境委員會(召集委員),第08屆第4會期紀律委員會(召集委員),第08屆第4會期修憲委員會,第08屆第5會期社會福利及衛生環境委員會,第08屆第5會期程序委員會,第08屆第5會期修憲委員會,第08屆第6會期社會福利及衛生環境委員會,第08屆第6會期程序委員會,第08屆第6會期修憲委員會,第08屆第7會期社會福利及衛生環境委員會,第08屆第7會期程序委員會,第08屆第7會期修憲委員會,第08屆第8會期社會福利及衛生環境委員會,第08屆第8會期程序委員會,第08屆第8會期修憲委員會",20120201
何欣純,"Ho, Hsin-Chun",女,08,民主進步黨,台中市第7選舉區,"第08屆第1會期教育及文化委員會,第08屆第1會期經費稽核委員會,第08屆第2會期教育及文化委員會,第08屆第2會期經費稽核委員會,第08屆第3會期教育及文化委員會,第08屆第4會期教育及文化委員會,第08屆第5會期教育及文化委員會(召集委員),第08屆第5會期紀律委員會,第08屆第6會期教育及文化委員會,第08屆第7會期教育及文化委員會,第08屆第8會期教育及文化委員會",20120201
吳育仁,"Wu, Yu-Jen",男,08,中國國民黨,全國不分區,"第08屆第1會期社會福利及衛生環境委員會,第08屆第1會期程序委員會,第08屆第1會期修憲委員會,第08屆第2會期社會福利及衛生環境委員會,第08屆第2會期程序委員會,第08屆第2會期修憲委員會,第08屆第3會期社會福利及衛生環境委員會,第08屆第3會期修憲委員會,第08屆第4會期社會福利及衛生環境委員會,第08屆第4會期修憲委員會,第08屆第5會期社會福利及衛生環境委員會,第08屆第5會期修憲委員會,第08屆第6會期社會福利及衛生環境委員會,第08屆第6會期修憲委員會,第08屆第7會期社會福利及衛生環境委員會,第08屆第7會期修憲委員會,第08屆第8會期社會福利及衛生環境委員會,第08屆第8會期修憲委員會",20120201
吳育昇,"Wu,Yu-Sheng",男,08,中國國民黨,新北市第1選舉區,"第08屆第1會期內政委員會,第08屆第1會期程序委員會,第08屆第1會期修憲委員會(召集委員),第08屆第2會期內政委員會,第08屆第2會期程序委員會,第08屆第2會期修憲委員會(召集委員),第08屆第3會期內政委員會,第08屆第3會期程序委員會(召集委員),第08屆第3會期修憲委員會(召集委員),第08屆第4會期內政委員會,第08屆第4會期程序委員會(召集委員),第08屆第4會期修憲委員會(召集委員),第08屆第5會期內政委員會,第08屆第5會期程序委員會(召集委員),第08屆第5會期修憲委員會(召集委員),第08屆第6會期內政委員會(召集委員),第08屆第6會期程序委員會(召集委員),第08屆第6會期紀律委員會(召集委員),第08屆第6會期修憲委員會(召集委員),第08屆第7會期內政委員會,第08屆第7會期程序委員會(召集委員),第08屆第7會期修憲委員會(召集委員),第08屆第8會期內政委員會,第08屆第8會期程序委員會(召集委員),第08屆第8會期修憲委員會(召集委員)",20120201
吳宜臻,"Wu, Yi-Chen",女,08,民主進步黨,全國不分區,"第08屆第1會期司法及法制委員會,第08屆第1會期程序委員會,第08屆第2會期司法及法制委員會,第08屆第2會期程序委員會,第08屆第3會期司法及法制委員會,第08屆第4會期司法及法制委員會(召集委員),第08屆第4會期程序委員會,第08屆第4會期紀律委員會,第08屆第5會期司法及法制委員會,第08屆第5會期程序委員會,第08屆第6會期司法及法制委員會,第08屆第6會期程序委員會,第08屆第7會期司法及法制委員會(召集委員),第08屆第7會期紀律委員會,第08屆第8會期司法及法制委員會",20120201
吳秉叡,"Wu,Ping-Jui",男,08,民主進步黨,全國不分區,"第08屆第1會期財政委員會,第08屆第1會期程序委員會,第08屆第1會期修憲委員會,第08屆第2會期財政委員會,第08屆第2會期程序委員會,第08屆第2會期修憲委員會,第08屆第3會期財政委員會,第08屆第3會期修憲委員會,第08屆第4會期財政委員會,第08屆第4會期修憲委員會,第08屆第5會期財政委員會,第08屆第5會期程序委員會(召集委員),第08屆第5會期修憲委員會,第08屆第6會期財政委員會,第08屆第6會期程序委員會(召集委員),第08屆第6會期修憲委員會,第08屆第7會期財政委員會,第08屆第7會期修憲委員會,第08屆第8會期財政委員會,第08屆第8會期修憲委員會",20120201
呂玉玲,"Lu, Yu-Ling",女,08,中國國民黨,桃園縣第5選舉區,"第08屆第1會期教育及文化委員會,第08屆第2會期教育及文化委員會,第08屆第3會期教育及文化委員會,第08屆第4會期教育及文化委員會,第08屆第5會期教育及文化委員會,第08屆第6會期教育及文化委員會,第08屆第7會期教育及文化委員會,第08屆第8會期教育及文化委員會",20120201
呂學樟,"Lu, Hsueh-Chang",男,08,中國國民黨,新竹市選舉區,"第08屆第1會期司法及法制委員會(召集委員),第08屆第1會期修憲委員會(召集委員),第08屆第2會期司法及法制委員會,第08屆第2會期修憲委員會(召集委員),第08屆第3會期司法及法制委員會(召集委員),第08屆第3會期紀律委員會(召集委員),第08屆第3會期修憲委員會(召集委員),第08屆第4會期司法及法制委員會(召集委員),第08屆第4會期紀律委員會(召集委員),第08屆第4會期修憲委員會(召集委員),第08屆第5會期司法及法制委員會(召集委員),第08屆第5會期紀律委員會,第08屆第5會期修憲委員會(召集委員),第08屆第6會期司法及法制委員會,第08屆第6會期修憲委員會(召集委員),第08屆第7會期司法及法制委員會(召集委員),第08屆第7會期紀律委員會(召集委員),第08屆第7會期修憲委員會(召集委員),第08屆第8會期司法及法制委員會(召集委員),第08屆第8會期紀律委員會(召集委員),第08屆第8會期修憲委員會(召集委員)",20120201
李昆澤,"Lee, Kun-Tse",男,08,民主進步黨,高雄市第6選舉區,"第08屆第1會期交通委員會,第08屆第1會期修憲委員會,第08屆第2會期交通委員會,第08屆第2會期修憲委員會,第08屆第3會期交通委員會(召集委員),第08屆第3會期紀律委員會,第08屆第3會期修憲委員會,第08屆第4會期交通委員會,第08屆第4會期修憲委員會,第08屆第5會期交通委員會,第08屆第5會期修憲委員會,第08屆第6會期交通委員會,第08屆第6會期修憲委員會,第08屆第7會期交通委員會,第08屆第7會期修憲委員會,第08屆第8會期交通委員會,第08屆第8會期修憲委員會",20120201
李俊俋,"Lee, Chun-Yi",男,08,民主進步黨,嘉義市選舉區,"第08屆第1會期內政委員會,第08屆第1會期修憲委員會(召集委員),第08屆第2會期內政委員會,第08屆第2會期修憲委員會(召集委員),第08屆第3會期內政委員會(召集委員),第08屆第3會期紀律委員會,第08屆第3會期修憲委員會(召集委員),第08屆第4會期內政委員會,第08屆第4會期修憲委員會(召集委員),第08屆第5會期內政委員會,第08屆第5會期修憲委員會(召集委員),第08屆第6會期內政委員會(召集委員),第08屆第6會期紀律委員會,第08屆第6會期修憲委員會(召集委員),第08屆第7會期內政委員會,第08屆第7會期修憲委員會(召集委員),第08屆第8會期內政委員會,第08屆第8會期修憲委員會(召集委員)",20120201
李桐豪,"Lee, Tung-Hao",男,08,親民黨,全國不分區,"第08屆第1會期財政委員會,第08屆第1會期程序委員會,第08屆第1會期修憲委員會,第08屆第2會期財政委員會,第08屆第2會期程序委員會,第08屆第2會期修憲委員會,第08屆第3會期教育及文化委員會,第08屆第3會期程序委員會,第08屆第3會期修憲委員會,第08屆第4會期教育及文化委員會,第08屆第4會期修憲委員會,第08屆第5會期外交及國防委員會,第08屆第5會期修憲委員會,第08屆第6會期外交及國防委員會,第08屆第6會期修憲委員會,第08屆第7會期外交及國防委員會,第08屆第7會期程序委員會,第08屆第7會期修憲委員會,第08屆第8會期外交及國防委員會,第08屆第8會期程序委員會,第08屆第8會期修憲委員會",20120201
李貴敏,"Lee, Guei-Min",女,08,中國國民黨,全國不分區,"第08屆第1會期司法及法制委員會,第08屆第1會期程序委員會,第08屆第1會期修憲委員會,第08屆第2會期司法及法制委員會,第08屆第2會期程序委員會,第08屆第2會期修憲委員會,第08屆第3會期財政委員會,第08屆第3會期程序委員會,第08屆第3會期修憲委員會,第08屆第4會期財政委員會,第08屆第4會期程序委員會,第08屆第4會期修憲委員會,第08屆第5會期司法及法制委員會,第08屆第5會期修憲委員會,第08屆第6會期司法及法制委員會,第08屆第6會期修憲委員會,第08屆第7會期經濟委員會,第08屆第7會期程序委員會,第08屆第7會期修憲委員會,第08屆第8會期經濟委員會(召集委員),第08屆第8會期程序委員會,第08屆第8會期紀律委員會(召集委員),第08屆第8會期修憲委員會",20120201
李慶華,"Lee, Ching-Hua",男,08,中國國民黨,新北市第12選舉區,"第08屆第1會期經濟委員會,第08屆第1會期修憲委員會,第08屆第2會期經濟委員會,第08屆第2會期修憲委員會,第08屆第3會期經濟委員會,第08屆第3會期修憲委員會,第08屆第4會期經濟委員會,第08屆第4會期修憲委員會,第08屆第5會期經濟委員會,第08屆第5會期修憲委員會,第08屆第6會期經濟委員會,第08屆第6會期修憲委員會,第08屆第7會期經濟委員會,第08屆第7會期修憲委員會,第08屆第8會期經濟委員會,第08屆第8會期修憲委員會",20120201
李應元,"Lee, Ying-Yuan",男,08,民主進步黨,全國不分區,"第08屆第1會期財政委員會,第08屆第1會期修憲委員會,第08屆第2會期財政委員會,第08屆第2會期修憲委員會,第08屆第3會期財政委員會,第08屆第3會期程序委員會,第08屆第3會期修憲委員會,第08屆第4會期財政委員會,第08屆第4會期程序委員會,第08屆第4會期修憲委員會,第08屆第5會期財政委員會(召集委員),第08屆第5會期紀律委員會(召集委員),第08屆第5會期修憲委員會,第08屆第6會期財政委員會,第08屆第6會期修憲委員會,第08屆第7會期財政委員會,第08屆第7會期程序委員會(召集委員),第08屆第7會期修憲委員會,第08屆第8會期財政委員會,第08屆第8會期程序委員會(召集委員),第08屆第8會期修憲委員會",20120201
李鴻鈞,"Lee, Hung-Chun",男,08,當選中國國民黨,親民黨,新北市第4選舉區,"第08屆第1會期交通委員會(召集委員),第08屆第2會期交通委員會,第08屆第3會期交通委員會,第08屆第4會期交通委員會,第08屆第5會期交通委員會,第08屆第6會期交通委員會,第08屆第7會期交通委員會,第08屆第8會期交通委員會"
