average,median,10th percentile,90th percentile,round_number
0.03732280638794186,0.039603960396039604,0.02602063375092115,0.049554455445544564,0
0.3040552664633052,0.3030612244897959,0.14822647313275017,0.4719795918367348,10
0.4103714336981877,0.42473569390837385,0.219,0.6165454545454545,20
0.48385070877444825,0.5024271844660194,0.24776132480504687,0.7,30
0.5248519648304324,0.5404040404040404,0.2988461538461538,0.7477272727272728,40
0.5522160416292841,0.5393055555555556,0.31281818181818183,0.8005000000000001,50
0.5212632334469764,0.5252525252525253,0.3066297806251213,0.7663072776280325,60
0.6163646151085591,0.6756854256854257,0.3725217391304348,0.8465384615384616,70
0.608469406064956,0.6268568033273916,0.34675817229546685,0.8486363636363636,80
0.6283868652431366,0.6403125000000001,0.389,0.8674809317666461,90
0.626682217835995,0.6373015873015873,0.3526470588235294,0.8650641755904914,100
